retweetCount,quoteCount,replyCount,retweetedTweet,date,user,text,lang,likeCount,id,cleaned_text
0,0,0,False,2024-07-21,"{'id': 706357166, 'id_str': '706357166', 'url': 'https://twitter.com/Common Sense #1', 'username': 'Common Sense #1', 'rawDescription': '', 'created': datetime.datetime(2012, 7, 20, 3, 41, 3, tzinfo=datetime.timezone.utc), 'followersCount': 2173, 'friendsCount': 535, 'statusesCount': 615724, 'favouritesCount': 947176, 'listedCount': 27, 'mediaCount': 8682, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1677872384278433792/HRazxWR4_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",Best way to thank President Biden is to #VoteOutEveryRepuublican,en,0.0,1815132184056865231,Best way to thank President Biden is to Vote Out Every Repuublican
0,0,0,False,2024-07-21,"{'id': 440466464, 'id_str': '440466464', 'url': 'https://twitter.com/D', 'username': 'D', 'rawDescription': 'The Lord is my savior', 'created': datetime.datetime(2011, 12, 19, 1, 29, 52, tzinfo=datetime.timezone.utc), 'followersCount': 1457, 'friendsCount': 1023, 'statusesCount': 50317, 'favouritesCount': 24480, 'listedCount': 4, 'mediaCount': 1503, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1752784469524627456/RbvuN_fM_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@tiddsters If you understand politics you would know Obama been running this shit the whole time and Biden just a front man 💀💀,en,0.0,1815132183952290126,@USER If you understand politics you would know Obama been running this shit the whole time and Biden just a front man
0,0,0,False,2024-07-21,"{'id': 24719986, 'id_str': '24719986', 'url': 'https://twitter.com/Jake Sandlin', 'username': 'Jake Sandlin', 'rawDescription': ""I'm a simple guy.  OKC is home."", 'created': datetime.datetime(2009, 3, 16, 16, 30, 35, tzinfo=datetime.timezone.utc), 'followersCount': 255, 'friendsCount': 182, 'statusesCount': 3699, 'favouritesCount': 16009, 'listedCount': 1, 'mediaCount': 153, 'location': 'Oklahoma City, Oklahoma', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1503553542/Me_9_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@laurenboebert So classy of you. Typical maga,en,1.0,1815132183838830857,@USER So classy of you. Typical maga
0,0,0,False,2024-07-21,"{'id': 1656637466747588608, 'id_str': '1656637466747588608', 'url': 'https://twitter.com/Save America', 'username': 'Save America', 'rawDescription': 'Texas living Constitutionalist and freedom warrior. All Lives Matter including in the womb. Facts & Reality trump your feelings.', 'created': datetime.datetime(2023, 5, 11, 12, 29, 23, tzinfo=datetime.timezone.utc), 'followersCount': 498, 'friendsCount': 503, 'statusesCount': 15200, 'favouritesCount': 10209, 'listedCount': 0, 'mediaCount': 4911, 'location': 'Texas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1781347263417040896/oQCXGkHn_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@JoJoFromJerz Moron - If your kid cry's over Biden,, you are a horrible parent - https://t.co/9SDsu71z2J",en,0.0,1815132183675220087,"@USER Moron - If your kid cry's over Biden,, you are a horrible parent - HTTPURL"
0,0,0,False,2024-07-21,"{'id': 1563700365912064001, 'id_str': '1563700365912064001', 'url': 'https://twitter.com/GottaLotta', 'username': 'GottaLotta', 'rawDescription': 'Gotta float like a butterfly 🦋 Sting like a bee 🐝 NEVER EVER TRUMP!!! Hey-Ho MAGA’s Gotta Go! #LGM', 'created': datetime.datetime(2022, 8, 28, 1, 30, 35, tzinfo=datetime.timezone.utc), 'followersCount': 802, 'friendsCount': 841, 'statusesCount': 3620, 'favouritesCount': 44558, 'listedCount': 1, 'mediaCount': 45, 'location': 'NY03', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1572770823592706048/txgHzwqL_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@NancyMace Joe Biden is stepping aside to save democracy from the likes of traitors like you and has every right to finish his term.,en,0.0,1815132183465730142,@USER Joe Biden is stepping aside to save democracy from the likes of traitors like you and has every right to finish his term.
0,0,2,False,2024-07-21,"{'id': 1321932273453834241, 'id_str': '1321932273453834241', 'url': 'https://twitter.com/NC Man', 'username': 'NC Man', 'rawDescription': '', 'created': datetime.datetime(2020, 10, 29, 21, 50, 2, tzinfo=datetime.timezone.utc), 'followersCount': 388, 'friendsCount': 212, 'statusesCount': 37780, 'favouritesCount': 20757, 'listedCount': 11, 'mediaCount': 1394, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1675224099239469056/BEq7uw2z_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@prometheus233 Can't think of a single swing state where Harris improves from Biden.,en,2.0,1815132183201260026,@USER Can't think of a single swing state where Harris improves from Biden.
0,0,0,False,2024-07-21,"{'id': 1747334906383073280, 'id_str': '1747334906383073280', 'url': 'https://twitter.com/Fresh Peach', 'username': 'Fresh Peach', 'rawDescription': 'Art Alchemist and lover of truth, discourse and FREE SPEECH. Anti-Communist. 🇺🇲', 'created': datetime.datetime(2024, 1, 16, 19, 8, 34, tzinfo=datetime.timezone.utc), 'followersCount': 1023, 'friendsCount': 495, 'statusesCount': 22109, 'favouritesCount': 84347, 'listedCount': 3, 'mediaCount': 3327, 'location': 'The Great PNW✌️', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1747335252991954944/Ix1gQQD3_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@Gameoptions1 Nope. Stupid comment.  Just pointing out to all the fools out there.....that this was a coup, millions of voters who were assured Biden was as ""sharp as a tack"", Dem elites all in...ridin wth Biden, suddenly turn, force him out, and now your nominee will be selected for you",en,0.0,1815132182815617093,"@USER Nope. Stupid comment. Just pointing out to all the fools out there.....that this was a coup, millions of voters who were assured Biden was as ""sharp as a tack"", Dem elites all in...ridin wth Biden, suddenly turn, force him out, and now your nominee will be selected for you"
0,0,0,False,2024-07-21,"{'id': 1608260094214668288, 'id_str': '1608260094214668288', 'url': 'https://twitter.com/WhatChuTalkinBoutWillis', 'username': 'WhatChuTalkinBoutWillis', 'rawDescription': '', 'created': datetime.datetime(2022, 12, 29, 0, 34, 33, tzinfo=datetime.timezone.utc), 'followersCount': 54, 'friendsCount': 374, 'statusesCount': 2229, 'favouritesCount': 1419, 'listedCount': 0, 'mediaCount': 112, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1608260320723623941/5PVnWpQW_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@LauraLoomer Trump wont show us the ear, for the same reason he isnt showing his tax returns!  Donald Trump is a LIAR!!",en,0.0,1815132182756970752,"@USER Trump wont show us the ear, for the same reason he isnt showing his tax returns! Donald Trump is a LIAR!!"
0,0,1,False,2024-07-21,"{'id': 1756961794403291136, 'id_str': '1756961794403291136', 'url': 'https://twitter.com/Jewelz', 'username': 'Jewelz', 'rawDescription': 'Christian. wife, mother, mimi, conservative and USAF veteran. #MAGA\nTRUMP/VANCE 2024!!!', 'created': datetime.datetime(2024, 2, 12, 8, 42, 47, tzinfo=datetime.timezone.utc), 'followersCount': 199, 'friendsCount': 197, 'statusesCount': 8184, 'favouritesCount': 2326, 'listedCount': 0, 'mediaCount': 304, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1770964926917439488/nlqAyEa2_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@Generaltsos4u @EnochRoot6 @hurtsphincter @KodyMacaulay @RyanWaltersSupt @realDonaldTrump Biden had asthma, Trump had bone spurs. Clinton was sent over seas, Bush Jr. never served overseas, lied about early discharge, Obama never served at all, Harris never served. Bottom line, I don't care.",en,0.0,1815132182396215403,"@USER @USER @USER @USER @USER @USER Biden had asthma, Trump had bone spurs. Clinton was sent over seas, Bush Jr. never served overseas, lied about early discharge, Obama never served at all, Harris never served. Bottom line, I don't care."
0,0,0,False,2024-07-21,"{'id': 1438324865002520578, 'id_str': '1438324865002520578', 'url': 'https://twitter.com/I’m just saying, 🤷🏻\u200d♂️', 'username': 'I’m just saying, 🤷🏻\u200d♂️', 'rawDescription': 'Proud Democratic, #BLM, #All lives matter, I’m living to die and live again.', 'created': datetime.datetime(2021, 9, 16, 2, 12, 42, tzinfo=datetime.timezone.utc), 'followersCount': 3114, 'friendsCount': 7496, 'statusesCount': 24193, 'favouritesCount': 6673, 'listedCount': 2, 'mediaCount': 686, 'location': 'Norfolk, VA', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",'That Is Absolutely Real': Jimmy Fallon Stunned Speechless By Hilarious RNC Clip #NewsBreak https://t.co/1HB0yyeqGb,en,0.0,1815132182198784275,'That Is Absolutely Real': Jimmy Fallon Stunned Speechless By Hilarious RNC Clip News Break HTTPURL
